ID,Location,Specific Location,LocationID,Amenities,Bedroom,Bathroom,Toilet,New,Duplex,Luxury,Estate,Rank,Price
1003,Lekki,adebayo doherty lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1004,Lekki,william st chevron lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1005,Lekki,ikota lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1006,Lekki,off admiralty way lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1007,Lekki,off admiralty way lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1008,Lekki,off admiralty way lekki phase 1 lekki lagos,2,7,4,3,4,1,0,0,1,7,31500000
1009,Lekki,off admiralty way lekki phase 1 lekki lagos,2,7,4,3,4,1,0,0,1,7,31500000
1010,Lekki,off admiralty way lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1011,Lekki,... ikate lekki lagos,2,7,4,3,4,1,1,1,1,7,42000000
1012,Lekki,... chevron lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
1013,Lekki,nicon town lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1014,Lekki,osapa lekki phase 1 lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
1015,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
1016,Lekki,osapa london lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1017,Lekki,lekki lekki phase 1 lekki lagos,2,7,4,3,4,1,0,0,1,7,31500000
1018,Lekki,- lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,28350000
1019,Lekki,lekki phase 1 estate lekki phase 1 lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
1020,Lekki,- lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1021,Lekki,lekki phase 1 lekki lagos,2,4,2,2,2,1,1,1,1,6,26250000
1022,Lekki,jakande lekki lagos,2,10,5,5,5,0,0,0,1,9,36750000
1023,Lekki,ikota villa ikota lekki lagos,2,8,4,4,4,0,0,0,1,7,26250000
1024,Lekki,ikate lekki lagos,2,10,5,5,5,1,1,1,1,9,57750000
1025,Lekki,osapa london lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1026,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1027,Lekki,lekki phase 1 lekki lagos,2,5,3,2,3,0,0,0,1,7,25200000
1028,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
1029,Lekki,.. agungi lekki lagos,2,4,2,2,2,1,1,1,1,6,21000000
1030,Lekki,chevy view chevron lekki lagos,2,8,4,4,4,1,1,1,1,7,42000000
1031,Lekki,- lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,29400000
1032,Lekki,agungi lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1033,Lekki,orchid lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1034,Lekki,chevron lekki lagos,2,11,6,5,6,0,0,0,0,10,52500000
1035,Lekki,ilasan lekki lagos,2,5,3,2,3,0,0,0,1,7,23100000
1036,Lekki,- agungi lekki lagos,2,5,3,2,3,0,0,0,1,7,21000000
1037,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,0,0,1,7,31500000
1038,Lekki,ologolo lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1039,Lekki,ikota lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1040,Lekki,chevron lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1041,Lekki,ologolo lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1042,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,42000000
1043,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,0,1,1,9,47250000
1044,Lekki,chisco ikate lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
1045,Lekki,osapa osapa london lekki lagos,2,9,5,4,5,1,1,1,1,9,58800000
1046,Lekki," lucky osujie, lekki palm city estate ado ajah lagos",2,9,5,4,5,0,0,0,1,9,36750000
1047,Lekki,kanal residence osapa london lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1048,Lekki,primewater estate ikate lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1049,Lekki,ikota ikota lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1050,Lekki,off admiralty road lekki phase 1 lekki lagos,2,2,1,1,1,1,1,1,1,4,14700000
1051,Lekki,gbola salami agungi lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1052,Lekki,ikota villa estate ikota lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1053,Lekki,jinadu igbo efon lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1054,Lekki," safe court estate, beside spar, ikate lekki lagos",2,7,4,3,4,1,0,0,1,7,31500000
1055,Lekki,osapa london lekki lagos,2,5,3,2,3,0,0,0,0,7,15750000
1056,Lekki,lekki phase 1 lekki lagos,2,10,5,5,5,1,0,0,1,9,42000000
1057,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1058,Lekki,lekki phase 1 lekki lagos,2,5,3,2,3,1,1,1,1,7,36750000
1059,Lekki,spg road ologolo lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1060,Lekki,lekki phase 1 lekki lagos,2,3,2,1,2,1,1,1,1,6,26250000
1061,Lekki,osapa london lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1062,Lekki,off ola dimeji alo lekki phase 1 lekki lagos,2,11,6,5,6,0,0,0,1,10,57750000
1063,Lekki," orchid hotel road, chevron toll gate chevron lekki lagos",2,2,1,1,1,1,1,1,1,4,21000000
1064,Lekki,ikota lekki lagos,2,8,4,4,4,0,0,0,1,7,26250000
1065,Lekki,alpha beach road igbo efon lekki lagos,2,7,4,3,4,0,0,0,0,7,23100000
1066,Lekki,new road igbo efon lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1067,Lekki," oluwanisola estate, chevron lekki lagos",2,7,4,3,4,1,0,0,1,7,31500000
1068,Lekki,chevron lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1069,Lekki,chevron conservative chevron lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
1070,Lekki,osapa london lekki lagos,2,2,1,1,1,0,0,0,0,4,7350000
1071,Lekki,off freedom way lekki phase 1 lekki lagos,2,9,5,4,5,1,0,1,1,9,47250000
1072,Lekki,alpha beach road igbo efon lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1073,Lekki," ikota villa estate, ikota lekki lagos",2,9,5,4,5,0,0,0,1,9,36750000
1074,Lekki,ikota ikota lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
1075,Lekki,orchid road ikota lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1076,Lekki,lekki phase 1 lekki phase 1 lekki lagos,2,5,3,2,3,1,1,1,1,7,31500000
1077,Lekki,off kunesela road ikate lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
1078,Lekki,ikate lekki lagos,2,2,1,1,1,0,0,0,0,4,5250000
1079,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1080,Lekki,ikate ikate lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1081,Lekki,... chevron lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
1082,Lekki,- lekki phase 1 lekki lagos,2,5,3,2,3,1,1,0,1,7,26250000
1083,Lekki,ilasan lekki lagos,2,3,2,1,2,0,0,0,0,6,9450000
1084,Lekki,prime water estate ikate lekki lagos,2,6,3,3,3,1,1,1,1,7,31500000
1085,Lekki,ikota lekki phase 2 lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1086,Lekki,phase 1 lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1087,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1088,Lekki,off admiralty way lekki phase 1 lekki lagos,2,5,3,2,3,0,0,0,1,7,21000000
1089,Lekki,off admiralty way lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,29400000
1090,Lekki,off domino road agungi lekki lagos,2,5,3,2,3,0,0,0,1,7,21000000
1091,Lekki,off durosinmi etti lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1092,Lekki,off admiralty way lekki phase 1 lekki lagos,2,5,3,2,3,1,1,1,1,7,31500000
1093,Lekki,ologolo ologolo lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
1094,Lekki,richmond gate estate ikate lekki lagos,2,9,5,4,5,1,1,1,1,9,57750000
1095,Lekki,off admiralty way lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1096,Lekki,northpointe estate chevron lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1097,Lekki,osapa jakande lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1098,Lekki,chevron chevron lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1099,Lekki,idado idado lekki lagos,2,5,3,2,3,0,0,0,1,7,21000000
1100,Lekki,oral oral estate lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1101,Lekki,osapa osapa london lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1102,Lekki,salem ilasan lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1103,Lekki,lekki phase 1 lekki lagos,2,6,3,3,3,1,1,1,1,7,36750000
1104,Lekki,lekki phase 1 lekki lagos,2,2,1,1,1,1,0,0,1,4,12600000
1105,Lekki,lekki phase 1 lekki lagos,2,2,1,1,1,1,0,0,1,4,12600000
1106,Lekki,chevron lekki lagos,2,5,3,2,3,0,0,0,1,7,21000000
1107,Lekki,ikate ikate lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1108,Lekki,jakande lekki lagos,2,6,3,3,3,1,1,0,1,7,26250000
1109,Lekki,orchid road lekki chevron lekki lagos,2,8,4,4,4,1,0,0,1,7,31500000
1110,Lekki,"off victoria arobieke street, phase1 lekki phase 1 lekki lagos",2,8,4,4,4,1,1,1,1,7,36750000
1111,Lekki,.. lekki phase 1 lekki lagos,2,9,5,4,5,1,0,1,1,9,48300000
1112,Lekki,richmond gate estate ikate lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1113,Lekki,lekki phase 1 lekki lagos,2,8,4,4,4,0,0,0,1,7,26250000
1114,Lekki,orchid ikota lekki lagos,2,2,1,1,1,1,0,0,1,4,12600000
1115,Lekki,.. ikota lekki lagos,2,4,2,2,2,0,0,0,0,6,12600000
1116,Lekki,agungi lekki lagos,2,8,4,4,4,0,0,0,1,7,26250000
1117,Lekki,ikota lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
1118,Lekki,maruwa lekki phase 1 lekki lagos,2,7,4,3,4,1,0,0,1,7,31500000
1119,Lekki,agungi lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1120,Lekki,ikota lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1121,Lekki,... osapa london lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
1122,Lekki,chevron lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
1123,Lekki,... osapa london lekki lagos,2,9,5,4,5,0,0,0,1,9,38850000
1124,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1125,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,58800000
1126,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
1127,Lekki,lekki right hand side lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,45150000
1128,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,0,0,1,7,31500000
1129,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,58800000
1130,Lekki,lekki scheme 2 ajah lagos,2,9,5,4,5,0,0,0,1,9,36750000
1131,Lekki,lekki scheme 2 ajah lagos,2,9,5,4,5,0,0,0,1,9,36750000
1132,Lekki,lekki scheme 2 ajah lagos,2,7,4,3,4,0,0,0,0,7,21000000
1133,Lekki,chevron lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1134,Lekki,lekki phase 2 lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1135,Lekki," eleganza gardens, vgc lekki lagos",2,7,4,3,4,0,0,0,0,7,21000000
1136,Lekki,chevron lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1137,Lekki,off admiralty way lekki phase 1 lekki lagos,2,11,6,5,6,0,0,0,0,10,52500000
1138,Lekki,ikate ikate lekki lagos,2,5,3,2,3,1,1,1,1,7,31500000
1139,Lekki,chevron lekki lagos,2,7,4,3,4,0,0,0,1,7,29400000
1140,Lekki,chevron lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
1141,Lekki,.. agungi lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1142,Lekki,- ikate lekki lagos,2,2,1,1,1,0,0,0,1,4,8557500
1143,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,45150000
1144,Lekki,manor garden estate vgc lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1145,Lekki,osapa london lekki lagos,2,2,1,1,1,0,0,0,1,4,8400000
1146,Lekki,idado idado lekki lagos,2,5,3,2,3,0,0,0,1,7,21000000
1147,Lekki,ikate lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1148,Lekki,... ikate lekki lagos,2,7,4,3,4,1,0,0,1,7,31500000
1149,Lekki,chevron lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1150,Lekki,lekki phase 1 lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,52500000
1151,Lekki,off admiralty way lekki phase 1 lekki lagos,2,5,3,2,3,1,1,0,1,7,26250000
1152,Lekki,off admiralty way lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,29400000
1153,Lekki,off providence road lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,58800000
1154,Lekki,.. ikate lekki lagos,2,11,6,5,6,0,0,0,1,10,63000000
1155,Lekki,- lekki phase 1 lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
1156,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,52500000
1157,Lekki,ilasan lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
1158,Lekki,ikate ikate lekki lagos,2,9,5,4,5,1,0,1,1,9,47250000
1159,Lekki,ologolo lekki lagos,2,7,4,3,4,1,0,0,1,7,31500000
1160,Lekki,spg igbo efon lekki lagos,2,3,2,1,2,0,0,0,0,6,13650000
1161,Lekki,lekki phase 1 lekki lagos,2,5,3,2,3,1,1,1,1,7,31500000
1162,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
1163,Lekki,nicon town lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
1164,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,58800000
1165,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,0,1,1,9,47250000
1166,Lekki,pinnock estate osapa london lekki lagos,2,11,6,5,6,0,0,0,1,10,63000000
1167,Lekki,lekki phase 1 lekki lagos,2,2,1,1,1,1,1,1,1,4,21000000
1168,Lekki,lekki phase 1 lekki lagos,2,2,1,1,1,1,1,1,1,4,21000000
1169,Lekki," car wash bridge, agungi agungi lekki lagos",2,9,5,4,5,0,0,0,1,9,36750000
1170,Lekki,jakande lekki lagos,2,6,3,3,3,1,1,0,1,7,26250000
1171,Lekki,lekki phase 1 lekki lagos,2,6,3,3,3,0,0,0,1,7,23100000
1172,Lekki,lekki phase 1 lekki lagos,2,6,3,3,3,1,1,1,1,7,36750000
1173,Lekki,ikota lekki lagos,2,8,4,4,4,1,1,1,1,7,42000000
1174,Lekki,chevy view chevron lekki lagos,2,2,1,1,1,0,0,0,1,4,10500000
1175,Lekki,lekki phase 1 lekki lagos,2,6,3,3,3,1,1,0,1,7,26250000
1176,Lekki,lekki phase 1 lekki lagos,2,6,3,3,3,1,1,0,1,7,26250000
1177,Lekki,marwa lekki phase 1 lekki lagos,2,6,3,3,3,1,1,1,1,7,31500000
1178,Lekki,osapa london lekki lagos,2,4,2,2,2,1,1,1,1,6,23100000
1179,Lekki,lekki lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,45150000
1180,Lekki,lekki lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1181,Lekki,- lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,28350000
1182,Lekki,off admiralty way lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1183,Lekki,off freedom way lekki phase 1 lekki lagos,2,5,3,2,3,1,1,1,1,7,36750000
1184,Lekki,- lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,45150000
1185,Lekki,off admiralty road lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,58800000
1186,Lekki,lekki right lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1187,Lekki,ikota lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
1188,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1189,Lekki,chevron lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1190,Lekki,ologolo lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1191,Lekki,orchid road lekki phase 2 lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1192,Lekki,agungi lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1193,Lekki,chevron lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
1194,Lekki,.. ikota lekki lagos,2,5,3,2,3,0,0,0,0,7,12600000
1195,Lekki,mini serviced estate osapa london lekki lagos,2,11,6,5,6,0,0,0,1,10,63000000
1196,Lekki,prime water estate lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1197,Lekki,osapa osapa london lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1198,Lekki,northern foreshore chevron lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1199,Lekki,off freedom way ikate lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1200,Lekki,off freedom way lekki phase 1 lekki lagos,2,9,5,4,5,0,0,0,1,9,39900000
1201,Lekki,alternative route chevron lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
1202,Lekki,off freedom way ikate lekki lagos,2,5,3,2,3,0,0,0,1,7,21000000
1203,Lekki,vintage estate close to shoprite jakande lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
1204,Lekki,ikota lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1205,Lekki,osapa lekki phase 2 lekki lagos,2,11,6,5,6,0,0,0,0,10,52500000
1206,Lekki,chevron lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
1207,Lekki,agungi lekki lagos,2,2,1,1,1,0,0,0,1,4,9450000
1208,Lekki,.. osapa london lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1209,Lekki,agungi agungi lekki lagos,2,5,3,2,3,0,0,0,0,7,17850000
1210,Lekki,.. lekki phase 1 lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
1211,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,45150000
1212,Lekki,chevy view chevron lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
1213,Lekki,chevron chevron lekki lagos,2,7,4,3,4,0,0,0,0,7,23100000
1214,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,58800000
1215,Lekki,osapa london lekki lagos,2,2,1,1,1,0,0,0,0,4,6300000
1216,Lekki,- lekki phase 1 lekki lagos,2,7,4,3,4,1,0,0,1,7,31500000
1217,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,0,1,1,9,50400000
1218,Lekki," eleganza gardens, vgc lekki lagos",2,5,3,2,3,0,0,0,0,7,12600000
1219,Lekki,agungi lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1220,Lekki,oral oral estate lekki lagos,2,5,3,2,3,0,0,0,0,7,17850000
1221,Lekki,osapa london lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
1222,Lekki,jakande lekki lagos,2,7,4,3,4,0,0,0,1,7,29400000
1223,Lekki,.. ikota lekki lagos,2,5,3,2,3,0,0,0,0,7,13650000
1224,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,57750000
1225,Lekki,- osapa london lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1226,Lekki,nicon town lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
1227,Lekki,lekki phase 1 lekki lagos,2,15,8,7,8,1,1,0,1,10,73500000
1228,Lekki,off admiralty way lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,42000000
1229,Lekki,maruwa lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,29400000
1230,Lekki,off admiralty way lekki phase 1 lekki lagos,2,7,4,3,4,1,0,0,1,7,34650000
1231,Lekki,pinnock estate osapa london lekki lagos,2,11,6,5,6,0,0,0,1,10,63000000
1232,Lekki,norther foreshore lekki phase 1 lekki lagos,2,8,4,4,4,1,1,1,1,7,36750000
1233,Lekki,osapa london lekki lagos,2,5,3,2,3,0,0,0,0,7,18900000
1234,Lekki,osapa london lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1235,Lekki,ikota lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1236,Lekki,chevy view estate chevron lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
1237,Lekki,osapa london lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1238,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1239,Lekki,chevron lekki lagos,2,7,4,3,4,1,0,0,1,7,31500000
1240,Lekki,ikota lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1241,Lekki,chevron lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1242,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,45150000
1243,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,42000000
1244,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1245,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1246,Lekki,oniru victoria island lagos,2,11,6,5,6,1,1,0,1,10,65100000
1247,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1248,Lekki,lekki phase 1 lekki lagos,2,12,6,6,6,1,1,0,1,10,65100000
1249,Lekki,.. lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,42000000
1250,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1251,Lekki,chevron lekki lagos,2,2,1,1,1,1,1,1,1,4,15750000
1252,Lekki,chevron lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
1253,Lekki,richmond gate estate ikate lekki lagos,2,9,5,4,5,1,0,1,1,9,47250000
1254,Lekki,admiralty way lekki phase 1 lekki lagos,2,3,2,1,2,0,0,0,1,6,15750000
1255,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,0,0,0,1,10,63000000
1256,Lekki,off palace road ikate lekki lagos,2,6,3,3,3,0,0,0,1,7,21000000
1257,Lekki,lekki phase one lekki phase 1 lekki lagos,2,3,2,1,2,0,0,0,1,6,15750000
1258,Lekki,idado idado lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1259,Lekki,osapa osapa london lekki lagos,2,5,3,2,3,0,0,0,1,7,24150000
1260,Lekki," ologolo, ologolo lekki lagos",2,7,4,3,4,0,0,0,0,7,21000000
1261,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,0,0,0,1,10,63000000
1262,Lekki,ikota estate ikota lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1263,Lekki,.. ikota lekki lagos,2,10,5,5,5,0,0,0,1,9,36750000
1264,Lekki," golf, lakowe ibeju lekki lagos",2,5,3,2,3,0,0,0,0,7,10500000
1265,Lekki,spring bay estate ikate lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1266,Lekki,off admiralty way lekki phase 1 lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
1267,Lekki,off adebayo dorothy lekki phase 1 lekki lagos,2,5,3,2,3,1,1,0,1,7,26250000
1268,Lekki,off admiralty road lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,58800000
1269,Lekki,off admiralty way lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,37800000
1270,Lekki,. lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1271,Lekki,- lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,45150000
1272,Lekki,freedom way lekki phase 1 lekki lagos,2,5,3,2,3,0,0,0,0,7,16800000
1273,Lekki,behind tantalizer lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,58800000
1274,Lekki,ikota ikota lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1275,Lekki,agungi agungi lekki lagos,2,4,2,2,2,1,0,0,1,6,18900000
1276,Lekki,eletu osapa london lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1277,Lekki,bridge gate estate agungi lekki lagos,2,2,1,1,1,0,0,0,1,4,8925000
1278,Lekki,chevron lekki lagos,2,8,4,4,4,1,0,0,1,7,31500000
1279,Lekki,chevron alternative chevron lekki lagos,2,10,5,5,5,1,0,0,1,9,42000000
1280,Lekki,oral estate lekki lagos,2,8,4,4,4,1,0,0,1,7,31500000
1281,Lekki,ikota villa ikota lekki lagos,2,8,4,4,4,1,1,1,1,7,42000000
1282,Lekki,lekki phase 1 lekki lagos,2,8,4,4,4,1,0,0,1,7,31500000
1283,Lekki,chevron lekki lagos,2,7,3,4,3,1,1,1,1,7,31500000
1284,Lekki,osapa london lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
1285,Lekki,off admiralty way lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,29400000
1286,Lekki,off admiralty way lekki phase 1 lekki lagos,2,5,3,2,3,1,1,0,1,7,26250000
1287,Lekki,off admiralty way lekki phase 1 lekki lagos,2,5,3,2,3,1,1,1,1,7,31500000
1288,Lekki,ikate estate ikate lekki lagos,2,5,3,2,3,0,0,0,1,7,21000000
1289,Lekki,off admiralty way lekki phase 1 lekki lagos,2,5,3,2,3,1,1,0,1,7,26250000
1290,Lekki,denco court ikate lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
1291,Lekki,alternative route chevron lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
1292,Lekki,lekki phase 1 lekki lagos,2,6,3,3,3,1,1,0,1,7,26250000
1293,Lekki,agungi lekki lagos,2,6,3,3,3,0,0,0,0,7,18900000
1294,Lekki,.. jakande lekki lagos,2,4,2,2,2,1,1,1,1,6,21000000
1295,Lekki,lekki phase 1 lekki lagos,2,6,3,3,3,1,1,0,1,7,26250000
1296,Lekki,lekki right lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
1297,Lekki,kajola eleranigbe ibeju lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
1298,Lekki,ikate ikate lekki lagos,2,7,4,3,4,1,1,1,1,7,39900000
